Source	Target	Weight_Source_Target	Annotation
osteoarthritis	severe_joint_pain	5	TBD
osteoarthritis	tenderness	4	TBD
osteoarthritis	knee_problem	4	TBD
osteoarthritis	damage	19	TBD
osteoarthritis	joint_damage	10	TBD
osteoarthritis	morning_stiffness	8	TBD
osteoarthritis	chronic_knee_pain	6	TBD
osteoarthritis	relief_of_pain	9	TBD
osteoarthritis	pathological_change	3	TBD
osteoarthritis	increase	2	TBD
osteoarthritis	relief_of_symptom	42	TBD
osteoarthritis	degenerative_change	22	TBD
osteoarthritis	long-term_disability	2	TBD
osteoarthritis	disability_in_the_united_state	8	TBD
osteoarthritis	joint_degeneration	2	TBD
osteoarthritis	neck_pain	4	TBD
osteoarthritis	pain_in_the_joint	13	TBD
osteoarthritis	morbidity	8	TBD
osteoarthritis	lameness	5	TBD
osteoarthritis	functional_limitation	2	TBD
osteoarthritis	chronic_inflammation	6	TBD
osteoarthritis	chronic_back_pain	6	TBD
osteoarthritis	cartilage	5	TBD
osteoarthritis	fracture	3	TBD
osteoarthritis	muscle_weakness	2	TBD
osteoarthritis	bone_pain	1	TBD
mitral_valve_stenosis	palpitation	1	TBD
mitral_valve_stenosis	chest_pain	1	TBD
mitral_valve_stenosis	ascites	1	TBD
mitral_valve_stenosis	edema	1	TBD
frozen_shoulder	pain	30	TBD
frozen_shoulder	stiffness	6	TBD
folliculitis	hair_loss	3	TBD
folliculitis	permanent_hair_loss	2	TBD
folliculitis	rash	1	TBD
cancer_treatment	side_effect	221	TBD
cancer_treatment	infertility	17	TBD
cancer_treatment	hair_loss	28	TBD
cancer_treatment	fatigue	30	TBD
cancer_treatment	pain	63	TBD
cancer_treatment	nausea	55	TBD
cancer_treatment	late_effect	4	TBD
cancer_treatment	problem	123	TBD
cancer_treatment	symptom	243	TBD
cancer_treatment	complication	13	TBD
cancer_treatment	dry_mouth	9	TBD
cancer_treatment	bone_loss	19	TBD
cancer_treatment	physical_change	10	TBD
cancer_treatment	lymphedema	6	TBD
cancer_treatment	condition	6	TBD
cancer_treatment	health_problem	39	TBD
cancer_treatment	cognitive_change	6	TBD
cancer_treatment	diarrhea	8	TBD
cancer_treatment	premature_menopause	4	TBD
cancer_treatment	early_menopause	14	TBD
cancer_treatment	physical_symptom	2	TBD
cancer_treatment	discomfort	2	TBD
cancer_treatment	immunosuppression	3	TBD
cancer_treatment	adverse_effect	5	TBD
maltreatment	death	23	TBD
maltreatment	child_death	6	TBD
maltreatment	illness	5	TBD
maltreatment	depression	2	TBD
maltreatment	stress	5	TBD
maltreatment	problem	24	TBD
aortic_stenosis	heart_failure	6	TBD
aortic_stenosis	symptom	3	TBD
aortic_stenosis	congestive_heart_failure	3	TBD
aortic_stenosis	murmur	2	TBD
aortic_stenosis	death	3	TBD
aortic_stenosis	shortness_of_breath	2	TBD
aortic_stenosis	loss_of_consciousness	1	TBD
grievance	violence	10	TBD
grievance	conflict	6	TBD
grievance	revolution	8	TBD
grievance	action	2	TBD
grievance	strike	2	TBD
grievance	war	2	TBD
grievance	american_revolution	3	TBD
grievance	terrorism	3	TBD
grievance	anger	6	TBD
disruption	problem	36	TBD
disruption	disease	24	TBD
disruption	infertility	7	TBD
disruption	cell_death	4	TBD
disruption	symptom	8	TBD
disruption	cancer	7	TBD
disruption	depression	5	TBD
disruption	chaos	8	TBD
disruption	illness	4	TBD
disruption	issue	3	TBD
disruption	loss	4	TBD
disruption	delay	4	TBD
disruption	conflict	5	TBD
disruption	fear	3	TBD
disruption	disorder	6	TBD
disruption	reduction	2	TBD
disruption	collapse	9	TBD
disruption	anger	3	TBD
disruption	neurological_disorder	2	TBD
disruption	financial_loss	6	TBD
disruption	damage	11	TBD
disruption	stress	2	TBD
disruption	downtime	3	TBD
disruption	health_problem	3	TBD
disruption	decrease	3	TBD
disruption	economic_damage	4	TBD
disruption	anxiety	3	TBD
disruption	indirect_cost	3	TBD
disruption	difficulty	8	TBD
disruption	increase	3	TBD
disruption	panic	3	TBD
disruption	overeating	5	TBD
disruption	deformity	2	TBD
disruption	higher_cost	2	TBD
disruption	negative_effect	3	TBD
disruption	behavior	2	TBD
disruption	confusion	3	TBD
pleasure	pain	29	TBD
pleasure	happiness	7	TBD
pleasure	sin	3	TBD
pleasure	addiction	3	TBD
pleasure	sensation	4	TBD
lost_productivity	cost	47	TBD
lost_productivity	indirect_cost	60	TBD
lost_productivity	additional_cost	8	TBD
lung	death	31	TBD
lung	shortness_of_breath	157	TBD
lung	pneumonia	3	TBD
lung	cancer_death	11	TBD
lung	chest_pain	154	TBD
lung	pain	7	TBD
lung	serious_complication	2	TBD
lung	difficulty_breathing	3	TBD
lung	symptom	2	TBD
lung	bronchitis	3	TBD
relief	pain	4	TBD
relief	suffering	2	TBD
change_in_brain_chemistry	depression	13	TBD
change_in_brain_chemistry	change_in_mood	3	TBD
change_in_brain_chemistry	symptom	2	TBD
leg	problem	11	TBD
leg	lot_of_pain	2	TBD
leg	pain	4	TBD
leg	death	2	TBD
dismissal	collapse	7	TBD
dismissal	termination	4	TBD
stomach_ulcer	pain	11	TBD
stomach_ulcer	illness	3	TBD
stomach_ulcer	inflammation	5	TBD
stomach_ulcer	hemorrhage	3	TBD
stomach_ulcer	complication	9	TBD
stomach_ulcer	death	3	TBD
stomach_ulcer	serious_complication	5	TBD
stomach_ulcer	anemia	5	TBD
permanent_brain_damage	paralysis	2	TBD
permanent_brain_damage	loss_of_memory	2	TBD
permanent_brain_damage	physical_disability	2	TBD
pcbs	cancer	64	TBD
pcbs	cancer_in_animal	25	TBD
pcbs	problem	6	TBD
pcbs	brain_damage	10	TBD
pcbs	health_effect	8	TBD
pcbs	cancer_in_human	13	TBD
pcbs	breast_cancer	4	TBD
pcbs	negative_effect	4	TBD
pcbs	liver_damage	9	TBD
pcbs	developmental_delay	7	TBD
pcbs	skin_lesion	3	TBD
pcbs	disease	2	TBD
pcbs	birth_defect	5	TBD
pcbs	cancer_in_laboratory_animal	5	TBD
pcbs	adverse_health_effect	18	TBD
pcbs	health_problem	4	TBD
pcbs	skin_condition	2	TBD
pcbs	lung_cancer	2	TBD
pcbs	risk	6	TBD
pcbs	deformity	2	TBD
pcbs	tumor	28	TBD
pcbs	effect	8	TBD
pcbs	injury	2	TBD
pcbs	developmental_problem	2	TBD
double_vision	headache	6	TBD
asd	behaviour	6	TBD
asd	genetic_disorder	9	TBD
asd	tantrum	2	TBD
asd	symptom	4	TBD
listeria	miscarriage	60	TBD
listeria	stillbirth	65	TBD
listeria	meningitis	33	TBD
listeria	death	17	TBD
listeria	illness	25	TBD
listeria	infection	23	TBD
listeria	listeriosis	11	TBD
listeria	foodborne_illness	8	TBD
listeria	fever	6	TBD
listeria	nausea	22	TBD
listeria	diarrhea	5	TBD
listeria	fatal_infection	11	TBD
listeria	blood_poisoning	9	TBD
listeria	problem	5	TBD
listeria	food_poisoning	5	TBD
listeria	fetal_death	3	TBD
listeria	human_illness	5	TBD
listeria	muscle_ache	3	TBD
arrival	excitement	6	TBD
arrival	confusion	4	TBD
arrival	chaos	3	TBD
arrival	sensation	10	TBD
arrival	problem	2	TBD
arrival	shock	4	TBD
arrival	trouble	2	TBD
eventual_death	confusion	2	TBD
pneumonia	death	1349	TBD
pneumonia	respiratory_failure	44	TBD
pneumonia	fever	22	TBD
pneumonia	mortality	50	TBD
pneumonia	symptom	19	TBD
pneumonia	hospitalization	48	TBD
pneumonia	illness	15	TBD
pneumonia	complication	60	TBD
pneumonia	infection	13	TBD
pneumonia	cough	11	TBD
pneumonia	pleurisy	5	TBD
pneumonia	sepsis	8	TBD
pneumonia	septic_shock	8	TBD
pneumonia	death_in_child	18	TBD
pneumonia	morbidity	28	TBD
pneumonia	congestive_heart_failure	4	TBD
pneumonia	heart_failure	7	TBD
pneumonia	death_in_the_united_state	25	TBD
pneumonia	breathing_problem	9	TBD
pneumonia	diarrhea	6	TBD
pneumonia	chest_pain	10	TBD
pneumonia	problem	5	TBD
pneumonia	child_death	7	TBD
pneumonia	blood_poisoning	4	TBD
pneumonia	dyspnea	4	TBD
pneumonia	delirium	4	TBD
pneumonia	ards	4	TBD
pneumonia	bacterial_infection	355	TBD
pneumonia	health_problem	4	TBD
pneumonia	kidney_failure	2	TBD
pneumonia	mental_retardation	2	TBD
pneumonia	hospitalisation	2	TBD
pneumonia	childhood_death	6	TBD
pneumonia	clot_in_the_lung	25	TBD
pneumonia	pain	8	TBD
pneumonia	sudden_death	4	TBD
pneumonia	bacteria	21	TBD
pneumonia	death_in_the_u	7	TBD
pneumonia	similar_symptom	2	TBD
pneumonia	infant_mortality	4	TBD
pneumonia	smoking	2	TBD
pneumonia	death_being	4	TBD
pneumonia	bacterium	4	TBD
pneumonia	mother_'s_death	2	TBD
pneumonia	hospital_admission	2	TBD
pneumonia	high_mortality	4	TBD
pneumonia	life-threatening_complication	2	TBD
pneumonia	condition	2	TBD
pneumonia	nausea	2	TBD
pneumonia	vomiting	2	TBD
pneumonia	passing	8	TBD
pneumonia	meningitis	4	TBD
pneumonia	cardiac_arrest	2	TBD
pneumonia	death_in_the_u.s_.	5	TBD
pneumonia	untimely_death	3	TBD
pneumonia	disease	4	TBD
pneumonia	inflammation	4	TBD
pneumonia	organ_failure	2	TBD
pneumonia	high_fever	2	TBD
pneumonia	rapid_breathing	2	TBD
pneumonia	child_mortality	3	TBD
pneumonia	difficulty_breathing	1	TBD
pneumonia	malnutrition	1	TBD
fungal_infection	hair_loss	106	TBD
fungal_infection	disease	24	TBD
fungal_infection	meningitis	24	TBD
fungal_infection	sinusitis	34	TBD
fungal_infection	death	359	TBD
fungal_infection	inflammation	6	TBD
fungal_infection	mortality	10	TBD
fungal_infection	pneumonia	4	TBD
fungal_infection	symptom	4	TBD
fungal_infection	rash	9	TBD
fungal_infection	infection	21	TBD
fungal_infection	condition	7	TBD
fungal_infection	temporary_hair_loss	3	TBD
fungal_infection	infectious_arthritis	4	TBD
fungal_infection	osteomyelitis	8	TBD
fungal_infection	white_spot	2	TBD
fungal_infection	cancer	2	TBD
fungal_infection	illness	2	TBD
fungal_infection	vaginitis	7	TBD
fungal_infection	bronchitis	3	TBD
fungal_infection	redness	6	TBD
fungal_infection	skin_irritation	2	TBD
fungal_infection	laryngitis	3	TBD
fungal_infection	discomfort	26	TBD
fungal_infection	arthritis	5	TBD
fungal_infection	aid	6	TBD
fungal_infection	itchiness	3	TBD
fungal_infection	pain	7	TBD
fungal_infection	gingivitis	4	TBD
fungal_infection	itchy_rash	3	TBD
fungal_infection	conjunctivitis	2	TBD
severe_disease	death	23	TBD
severe_disease	brain_damage	11	TBD
severe_disease	anemia	2	TBD
severe_disease	coma	2	TBD
severe_disease	spontaneous_abortion	2	TBD
severe_disease	meningitis	2	TBD
severe_disease	heart_failure	3	TBD
severe_disease	respiratory_distress	8	TBD
severe_disease	kidney_damage	8	TBD
severe_disease	blindness	2	TBD
severe_disease	stiffness	4	TBD
severe_disease	seizure	2	TBD
lung_infection	death	13	TBD
lung_infection	pneumonia	8	TBD
lung_infection	complication	4	TBD
lung_infection	lung_damage	4	TBD
lung_infection	hospitalization	3	TBD
lung_infection	morbidity	2	TBD
stomach_inflammation	stomach_cancer	3	TBD
increase	increase	184	TBD
increase	decrease	23	TBD
increase	problem	14	TBD
increase	global_warming	10	TBD
increase	decline	12	TBD
increase	alarm	3	TBD
increase	hypertension	18	TBD
increase	death	11	TBD
increase	growth	4	TBD
increase	change	33	TBD
increase	economic_growth	4	TBD
increase	increased_risk	4	TBD
increase	stroke	5	TBD
increase	pain	3	TBD
increase	improvement	6	TBD
increase	net_loss	3	TBD
increase	attention	3	TBD
increase	emphysema	3	TBD
increase	diabetes	17	TBD
increase	disease	5	TBD
increase	injury	2	TBD
increase	nausea	4	TBD
increase	delay	3	TBD
increase	reduction	5	TBD
increase	symptom	8	TBD
increase	blood	8	TBD
increase	fatigue	5	TBD
increase	price_to_rise	9	TBD
increase	major_problem	2	TBD
increase	gain	7	TBD
increase	heart_attack	5	TBD
increase	serious_problem	2	TBD
increase	higher_price	3	TBD
increase	loss	2	TBD
increase	weight_gain	2	TBD
increase	weight_loss	2	TBD
aphasia	aphasia	3	TBD
aphasia	speech_disorder	1	TBD
aphasia	temporary_blindness	1	TBD
distribution	problem	44	TBD
distribution	harm	4	TBD
distribution	headache	2	TBD
distribution	phenomenon	4	TBD
distribution	environmental_impact	11	TBD
distribution	loss	6	TBD
distribution	violence	8	TBD
distribution	decrease	5	TBD
distribution	failure	4	TBD
loss_of_income	financial_hardship	5	TBD
loss_of_income	loss	11	TBD
loss_of_income	bankruptcy	8	TBD
loss_of_income	financial_stress	2	TBD
loss_of_income	indirect_cost	4	TBD
loss_of_income	change	2	TBD
loss_of_income	foreclosure	7	TBD
current_situation	problem	8	TBD
current_situation	damage	3	TBD
current_situation	stagnation	2	TBD
eye_problem	blindness	60	TBD
eye_problem	headache	5	TBD
eye_problem	permanent_vision_loss	13	TBD
eye_problem	similar_symptom	9	TBD
eye_problem	symptom	3	TBD
eye_problem	loss_of_vision	2	TBD
eye_problem	blurry_vision	4	TBD
eye_problem	vision_loss	2	TBD
breakup	pain	5	TBD
breakup	emotion	2	TBD
suicide_attempt	injury	4	TBD
suicide_attempt	death	7	TBD
suicide_attempt	hospitalization	14	TBD
suicide_attempt	burn	2	TBD
suicide_attempt	near-death_experience	16	TBD
success	problem	40	TBD
success	success	343	TBD
success	failure	27	TBD
success	growth	9	TBD
success	challenge	6	TBD
success	stress	18	TBD
success	downfall	12	TBD
success	death	5	TBD
success	change	16	TBD
success	jealousy	7	TBD
success	happiness	8	TBD
success	pain	8	TBD
success	joy	12	TBD
success	issue	3	TBD
success	corruption	4	TBD
success	demise	3	TBD
success	attention	7	TBD
success	personal_and_legal_complication	188	TBD
success	unintended_consequence	4	TBD
success	depression	4	TBD
success	glory	3	TBD
success	action	9	TBD
success	increase	6	TBD
success	opportunity	3	TBD
success	weight_loss	2	TBD
success	victory	2	TBD
success	war	3	TBD
success	freedom	2	TBD
success	loneliness	10	TBD
success	unhappiness	4	TBD
success	violence	2	TBD
success	misery	2	TBD
success	formation	3	TBD
success	pressure	2	TBD
acid_reflux	heartburn	99	TBD
acid_reflux	discomfort	51	TBD
acid_reflux	chest_pain	44	TBD
acid_reflux	symptom	85	TBD
acid_reflux	problem	55	TBD
acid_reflux	pain	23	TBD
acid_reflux	asthma	16	TBD
acid_reflux	damage	15	TBD
acid_reflux	complication	9	TBD
acid_reflux	hoarseness	10	TBD
acid_reflux	esophagitis	14	TBD
acid_reflux	bad_breath	15	TBD
acid_reflux	cough	11	TBD
acid_reflux	serious_complication	14	TBD
acid_reflux	inflammation	28	TBD
acid_reflux	sore_throat	8	TBD
acid_reflux	condition	4	TBD
acid_reflux	nausea	12	TBD
acid_reflux	cancer	6	TBD
acid_reflux	gerd	3	TBD
acid_reflux	chronic_cough	5	TBD
acid_reflux	infection	2	TBD
acid_reflux	vomiting	2	TBD
acid_reflux	weight_gain	7	TBD
acid_reflux	asthma_symptom	11	TBD
acid_reflux	burning_sensation	8	TBD
acid_reflux	extreme_pain	2	TBD
acid_reflux	diarrhea	2	TBD
acid_reflux	palpitation	3	TBD
acid_reflux	soreness	2	TBD
acid_reflux	seizure	2	TBD
bacterium	disease	283	TBD
bacterium	infection	205	TBD
bacterium	ulcer	134	TBD
bacterium	illness	92	TBD
bacterium	peptic_ulcer	81	TBD
bacterium	inflammation	28	TBD
bacterium	meningitis	190	TBD
bacterium	food_poisoning	61	TBD
bacterium	tuberculosis	198	TBD
bacterium	gastric_ulcer	15	TBD
bacterium	syphilis	83	TBD
bacterium	stomach_ulcer	34	TBD
bacterium	death	76	TBD
bacterium	pneumonia	153	TBD
bacterium	diarrhea	57	TBD
bacterium	cholera	51	TBD
bacterium	influenza	9	TBD
bacterium	lyme_disease	180	TBD
bacterium	gonorrhea	42	TBD
bacterium	tb	113	TBD
bacterium	johne_'s_disease	13	TBD
bacterium	gastritis	14	TBD
bacterium	cancer	18	TBD
bacterium	tonsillitis	6	TBD
bacterium	skin_infection	12	TBD
bacterium	anthrax	111	TBD
bacterium	acne	29	TBD
bacterium	urinary_tract_infection	46	TBD
bacterium	severe_diarrhea	27	TBD
bacterium	tetanus	51	TBD
bacterium	sinusitis	15	TBD
bacterium	gastroenteritis	7	TBD
bacterium	colitis	8	TBD
bacterium	rheumatic_fever	17	TBD
bacterium	diphtheria	15	TBD
bacterium	typhoid_fever	11	TBD
bacterium	endocarditis	4	TBD
bacterium	outbreak	10	TBD
bacterium	botulism	68	TBD
bacterium	gastric_cancer	4	TBD
bacterium	life-threatening_illness	55	TBD
bacterium	stomach_cancer	17	TBD
bacterium	listeriosis	12	TBD
bacterium	bacterial_meningitis	20	TBD
bacterium	serious_illness	10	TBD
bacterium	septicemia	4	TBD
bacterium	serious_infection	12	TBD
bacterium	fever	26	TBD
bacterium	soft_tissue_infection	4	TBD
bacterium	illness_in_human	5	TBD
bacterium	whooping_cough	27	TBD
bacterium	tumor	4	TBD
bacterium	serious_disease	9	TBD
bacterium	otitis_medium	8	TBD
bacterium	sexually_transmitted_disease	63	TBD
bacterium	infectious_disease	23	TBD
bacterium	intestinal_infection	12	TBD
bacterium	ear_infection	6	TBD
bacterium	peptic_ulcer_disease	14	TBD
bacterium	condition	20	TBD
bacterium	sickness	7	TBD
bacterium	duodenal_ulcer	8	TBD
bacterium	black_death	7	TBD
bacterium	arthritis	5	TBD
bacterium	virus	3	TBD
bacterium	q_fever	14	TBD
bacterium	fatal_disease	5	TBD
bacterium	leprosy	19	TBD
bacterium	foodborne_illness	37	TBD
bacterium	malaria	2	TBD
bacterium	medical_condition	2	TBD
bacterium	paralysis	2	TBD
bacterium	sepsis	7	TBD
bacterium	wound_infection	5	TBD
bacterium	septic_arthritis	5	TBD
bacterium	strep_throat	29	TBD
bacterium	dehydration	5	TBD
bacterium	bloody_diarrhea	12	TBD
bacterium	tb_disease	4	TBD
bacterium	severe_pneumonia	4	TBD
bacterium	flu-like_symptom	7	TBD
bacterium	trachoma	6	TBD
bacterium	abscess	11	TBD
bacterium	typhoid	6	TBD
bacterium	tularemia	33	TBD
bacterium	brucellosis	5	TBD
bacterium	abdominal_cramp	11	TBD
bacterium	food-borne_illness	3	TBD
bacterium	dysentery	2	TBD
bacterium	inflammation_of_the_colon	18	TBD
bacterium	fatal_infection	27	TBD
bacterium	lesion	6	TBD
bacterium	gum_disease	14	TBD
bacterium	leptospirosis	8	TBD
bacterium	poisoning	4	TBD
bacterium	symptom	24	TBD
bacterium	cellulitis	16	TBD
bacterium	severe_illness	7	TBD
bacterium	sexually_transmitted_infection	11	TBD
bacterium	tooth_decay	19	TBD
bacterium	chlamydia	22	TBD
bacterium	sinus_infection	4	TBD
bacterium	bloodstream_infection	2	TBD
bacterium	black_plague	3	TBD
bacterium	irritation	3	TBD
bacterium	chronic_gastritis	12	TBD
bacterium	abdominal_pain	5	TBD
bacterium	disease_in_human	7	TBD
bacterium	respiratory_disease	3	TBD
bacterium	osteomyelitis	3	TBD
bacterium	staph_infection	5	TBD
bacterium	conjunctivitis	2	TBD
bacterium	bacterial_conjunctivitis	2	TBD
bacterium	severe_disease	2	TBD
bacterium	respiratory_infection	5	TBD
bacterium	mastitis	6	TBD
bacterium	septicaemia	2	TBD
bacterium	bacterial_infection	2	TBD
bacterium	toxic_shock_syndrome	4	TBD
bacterium	plant_disease	5	TBD
bacterium	gastrointestinal_illness	5	TBD
bacterium	life-threatening_infection	2	TBD
bacterium	sore_throat	5	TBD
bacterium	infection_in_human	3	TBD
bacterium	tss	3	TBD
bacterium	multiple_sclerosis	2	TBD
damage_to_cell	cancer	17	TBD
damage_to_cell	chronic_condition	3	TBD
damage_to_cell	disease	6	TBD
collapse	death	19	TBD
collapse	financial_crisis	4	TBD
collapse	pain	9	TBD
collapse	fatality	3	TBD
collapse	great_depression	47	TBD
collapse	injury	5	TBD
collapse	tsunami	2	TBD
collapse	lawsuit	2	TBD
collapse	2008_financial_crisis	2	TBD
collapse	chaos	3	TBD
collapse	chain_reaction	3	TBD
collapse	deep_recession	3	TBD
collapse	loss	3	TBD
collapse	hardship	3	TBD
collapse	violence	2	TBD
collapse	damage	2	TBD
high_triglyceride	diabetes	6	TBD
high_triglyceride	pancreatitis	15	TBD
high_triglyceride	heart_disease	3	TBD
high_triglyceride	heart_attack	2	TBD
high_triglyceride	atherosclerosis	3	TBD
high_triglyceride	coronary_artery_disease	2	TBD
thing	pain	15	TBD
thing	problem	10	TBD
thing	damage	17	TBD
thing	death	4	TBD
thing	stress	15	TBD
thing	injury	20	TBD
thing	friction	3	TBD
thing	anxiety	5	TBD
thing	violence	2	TBD
thing	distraction	9	TBD
thing	grief	3	TBD
thing	disease	6	TBD
thing	war	10	TBD
thing	asthma	3	TBD
thing	suffering	4	TBD
thing	loss	3	TBD
thing	heart_disease	3	TBD
thing	trouble	4	TBD
thing	accident	2	TBD
thing	frustration	2	TBD
thing	depression	2	TBD
thing	allergy	6	TBD
thing	power_outage	6	TBD
thing	illness	2	TBD
thing	symptom	2	TBD
thing	fear	4	TBD
thirst	death	5	TBD
thirst	discomfort	2	TBD
thirst	suffering	2	TBD
debris	damage	88	TBD
debris	injury	20	TBD
debris	inflammation	10	TBD
debris	pain	16	TBD
debris	death	6	TBD
debris	discomfort	9	TBD
debris	fall	3	TBD
debris	problem	16	TBD
debris	accident	14	TBD
debris	infection	5	TBD
debris	blockage	15	TBD
debris	serious_problem	2	TBD
debris	significant_damage	3	TBD
debris	obstruction	3	TBD
debris	acne	12	TBD
debris	stain	3	TBD
debris	respiratory_problem	14	TBD
debris	soft_tissue_damage	2	TBD
debris	irritation	4	TBD
debris	stroke	2	TBD
debris	failure	2	TBD
debris	bad_breath	4	TBD
debris	structural_damage	3	TBD
debris	secondary_infection	2	TBD
debris	harm	2	TBD
debris	property_damage	2	TBD
poor_digestion	fatigue	10	TBD
poor_digestion	problem	8	TBD
poor_digestion	weight_gain	9	TBD
poor_digestion	gas	13	TBD
poor_digestion	headache	6	TBD
poor_digestion	inflammation	15	TBD
poor_digestion	bad_breath	15	TBD
poor_digestion	hair_loss	15	TBD
poor_digestion	symptom	10	TBD
poor_digestion	arthritis	3	TBD
poor_digestion	malnutrition	5	TBD
poor_digestion	deficiency	2	TBD
poor_digestion	acne	3	TBD
poor_digestion	ill_health	3	TBD
poor_digestion	allergy	3	TBD
